TOWN_ID,C_Name,T_Name,NFULLN,No,Address,case,Report_Time,disastertype0,Flood,Traffic,Landslide,disastertype,Time,Day,Hour2,situation,Processing1,Processing2,X,Y,Lon,Lat,geo
1001330,屏東縣,來義鄉,屏東縣來義鄉,1945,屏東縣來義鄉古棲堤堤昉,1285-1,2009-8-13 01:35,人員死亡,1,0,0,Flood,2009/08/09 03:35,2009/08/09,03:35,上述地點堤昉沖毀，有人疑似失蹤請求協助。,"1.經詢問報案人之後，無法確定有人失蹤，已通知新埤分隊前往巡視。
",結案建議,215245.29,2495628.88,120.662056,22.560249,"22.560249,120.662056"
1001330,屏東縣,來義鄉,屏東縣來義鄉,1202,屏東縣來義鄉南和村,1381-0,2009-8-11 09:44,人員受困,1,0,0,Flood,2009/08/09 19:20,2009/08/09,19:20,白鷺社區舊部落因溪水沖毀堤防道路，現有5名民眾受困在舊部落內，居民受困無法進出，情況危急，需要救援。,"1、已請119及水利局處理
2、潮州分局「即時通報單：編號24（結報）」─搜救人員於18時58分安全返回來義鄉南和村，據帶隊之該村巡守隊隊長林倉雄表示該地區已經沒有受困之民眾。",結案建議,213131.94,2481867.4,120.641827,22.435923,"22.435923,120.641827"
6400500,高雄縣,三民鄉,高雄縣三民鄉,639,高雄縣三民鄉,822-0,2009-8-9 16:44,人員受困,1,0,0,Flood,2009/08/09 16:33,2009/08/09,16:33,"那瑪夏鄉校舍沖毀,數名老師受困",派那瑪夏鄉消防人員出勤,處理中,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
6400500,高雄縣,三民鄉,高雄縣三民鄉,488,高雄縣三民鄉,515-1,2009-8-9 06:40,人員失蹤,1,0,0,Flood,2009/08/09 02:09,2009/08/09,02:09,鄉公所旁平臺被沖走，民族國小旁2戶人家被沖走，人數不詳。,"1.派員處理中
2.0640三民消防分隊吳家豪回報：經查現場並無房屋被沖毀，係工寮沖毀，無人受困及失蹤。",結案建議,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉,763,高雄縣甲仙鄉中正路189巷2號,979-0,2009-8-9 21:05,人員失蹤,1,0,0,Flood,2009/08/09 21:03,2009/08/09,21:03,甲仙鄉中正路189巷2號  房屋沖毀 人員失聯,通知甲仙分隊,處理中,207780.04,2553965.31,120.587886,23.086899,"23.086899,120.587886"
6403700,高雄縣,桃源鄉,高雄縣桃源鄉,879,桃源鄉勤和村水利署工寮,554-3,2009-8-10 06:32,人員受困,1,0,0,Flood,2009/08/09 05:06,2009/08/09,05:06,"報案人於4：21分來電報案稱其在接收無線電時，收到在桃源鄉勤和村水利署工寮共20幾人，其中16人被溪水沖走，其餘10幾人尚在工寮待救。（頻道14500MHK）
2.於0445接獲民間吉普車救難隊徐先生（09****5351）轉報於頻道14500MHK水利署人員14名待救，其中一人開放性骨折。
經查證附近尚有繼信營造公司約10人失聯.現場負責人劉建宏09****2432.繼信營造公司蔡子昭09****7753.","通知桃源分駐所前往處理聯繫。地面人員無法前進搶救,請派直昇機支援搶救",處理中,229972.39,2568470.03,120.804316,23.218301,"23.218301,120.804316"
#N/A,屏東縣,,屏東縣,726,佳冬鄉,939-0,2009-8-9 20:01,人員失蹤,1,0,0,Flood,2009/08/09 19:30,2009/08/09,19:30,經報案人表示運送物資時，目睹民眾從海埔橋附近竹筏被水流沖走，請求盡速前往處理,"1、經勤指中心表示報案人現場1人失蹤
2、通報佳冬分隊王春豐受理
3、19：47回報 ：佳冬分隊船艇已到現場搜尋處理",處理中,202268.21,2483329.39,120.536245,22.448858,"22.448858,120.536245"
1000802,南投縣,埔里鎮,南投縣埔里鎮,2019,投72線,1045-1,2009-8-13 11:06,道路受損,0,1,0,Traffic,2009/08/09 23:31,2009/08/09,23:31,水頭里東潤路66-10號，路基淘空,已搶通,結案建議,209187.14,2606030.1,120.600216,23.557087,"23.557087,120.600216"
1000802,南投縣,埔里鎮,南投縣埔里鎮,954,向善里赤坎,894-1,2009-8-10 13:29,道路受損,0,1,0,Traffic,2009/08/09 18:13,2009/08/09,18:13,堤防破堤掏空,啟動第四區災害開口契約廠商搶修完成,結案建議,0,0,0,0,"0,0"
1000802,南投縣,埔里鎮,南投縣埔里鎮,952,成功里投68線7k處,897-1,2009-8-10 13:25,道路受損,0,1,0,Traffic,2009/08/09 18:20,2009/08/09,18:20,道路坍方中斷,已搶通,結案建議,0,0,0,0,"0,0"
1000804,南投縣,竹山鎮,南投縣竹山鎮,2025,投158甲52k及149乙3.5k處,698-1,2009-8-13 11:19,道路受損,0,1,0,Traffic,2009/08/09 12:20,2009/08/09,12:20,路面崩塌,已通知工務處派員處理中，單線通車,結案建議,220487.37,2581836.56,120.711382,23.338862,"23.338862,120.711382"
1000804,南投縣,竹山鎮,南投縣竹山鎮,930,投55線1.5k處,619-1,2009-8-10 11:37,道路受損,0,1,0,Traffic,2009/08/09 09:23,2009/08/09,09:23,樹木倒塌，阻斷交通,已搶通,結案建議,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1000804,南投縣,竹山鎮,南投縣竹山鎮,698,桶頭里投57線,901-0,2009-8-9 18:42,道路受損,0,1,0,Traffic,2009/08/09 18:32,2009/08/09,18:32,沿線落石斷木,由工務處派員處理中,處理中,185743.89,2515248.35,120.374402,22.736566,"22.736566,120.374402"
1000806,南投縣,名間鄉,南投縣名間鄉,967,萬丹橋,823-1,2009-8-10 14:02,橋樑損壞,0,1,0,Traffic,2009/08/09 16:37,2009/08/09,16:37,橋樑下陷,有替代道路,結案建議,220136.75,2595462.18,120.707683,23.461897,"23.461897,120.707683"
1000806,南投縣,名間鄉,南投縣名間鄉,961,員集路47k,1039-1,2009-8-10 13:44,道路受損,0,1,0,Traffic,2009/08/09 23:18,2009/08/09,23:18,道路坍方，無法通行,已於10日6時恢復單線通車,結案建議,220136.75,2595462.18,120.707683,23.461897,"23.461897,120.707683"
1000807,南投縣,鹿谷鄉,南投縣鹿谷鄉,2028,廣興村,902-2,2009-8-13 11:24,道路受損,0,1,0,Traffic,2009/08/09 18:34,2009/08/09,18:34,二突路塌陷,封鎖道路並通知工務處派員前往處理中，已搶通,結案建議,0,0,0,0,"0,0"
1000811,南投縣,水里鄉,南投縣水里鄉,893,投131線23k觀音橋,1043-1,2009-8-10 07:47,道路受損,0,1,0,Traffic,2009/08/09 23:23,2009/08/09,23:23,路基淘空,已由工務處派員處理中，目前單向通車,結案建議,0,0,0,0,"0,0"
1000811,南投縣,水里鄉,南投縣水里鄉,824,臺16線11k處路基淘空，車輛掉落濁水溪,1050-0,2009-8-9 23:45,道路受損,0,1,0,Traffic,2009/08/09 23:40,2009/08/09,23:40,車號mn-1589駕駛吳振吉疑失蹤,由警察及消防人員共同搜尋中,處理中,196450.72,2507104.84,120.478919,22.663398,"22.663398,120.478919"
1000811,南投縣,水里鄉,南投縣水里鄉,582,三廓坑上安橋下游,727-0,2009-8-9 13:51,道路受損,0,1,0,Traffic,2009/08/09 13:46,2009/08/09,13:46,下游左側護岸基礎淘空約6m,已由水里鄉公所派員處理,處理中,238421.2,2612511.29,120.886528,23.616085,"23.616085,120.886528"
1000812,南投縣,信義鄉,南投縣信義鄉,696,投60線往東埔橋多處,900-0,2009-8-9 18:41,道路受損,0,1,0,Traffic,2009/08/09 18:29,2009/08/09,18:29,投60線往東埔橋多處掏空,由工務處派員前往處理中,處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1000813,南投縣,仁愛鄉,南投縣仁愛鄉,1035,投83線4.7k、7.8k、15.4k處,917-1,2009-8-10 18:07,道路受損,0,1,0,Traffic,2009/08/09 19:21,2009/08/09,19:21,道路坍方，交通中斷,已搶通,結案建議,220136.75,2595462.18,120.707683,23.461897,"23.461897,120.707683"
1001001,嘉義縣,太保市,嘉義縣太保市,2090,嘉義縣太保市北新里網溪底寮方向接近國道1號涵洞,1472-3,2009-8-13 13:50,橋樑損壞,0,1,0,Traffic,2009/08/11 12:40,2009/08/11,12:40,有一橋樑{無橋名}橋墩外露鋼筋外露,"1.08111255已聯繫太保市公所前往察看
2.08131343聯繫公所告知為護欄鋼筋外露非橋樑結構本身無安全問題",結案建議,188819.24,2600422.4,120.400938,23.505811,"23.505811,120.400938"
1001001,嘉義縣,太保市,嘉義縣太保市,1407,嘉義縣太保市北港路水牛厝公園前,1581-1,2009-8-11 17:30,道路受損,0,1,0,Traffic,2009/08/11 16:35,2009/08/11,16:35,兩處路面凹陷，影響行車安全。,"一、08/11 1638 通報五工處人員(李先生)派員處理。
二、08/11 1715水上工務段回報，狀況已處理完畢。",結案建議,187529,2599313,120.388351,23.495744,"23.495744,120.388351"
1001002,嘉義縣,朴子市,嘉義縣朴子市,1581,嘉義縣朴子市市東路20之15號,1029-1,2009-8-12 04:02,人員受困,0,1,0,Traffic,2009/08/09 22:20,2009/08/09,22:20,"1戶民眾謝太太欲從家中移至民眾服務站，請派交通工具疏散至安全地點。民眾家地址：朴子市市東路20之15號
連絡電話：09****0935","08092241，通知朴子分隊派員前往疏困
0811下午朴子市淹水消退，查目前無人員受困待援",結案建議,173240.19,2595780.26,120.24864,23.463234,"23.463234,120.24864"
1001002,嘉義縣,朴子市,嘉義縣朴子市,1111,嘉義縣朴子市大鄉里168縣道凱悅汽車旅館前,1298-0,2009-8-10 21:31,道路受損,0,1,0,Traffic,2009/08/10 08:00,2009/08/10,08:00,168縣道凱悅汽車旅館東面200辜尺處柏油路面隆起.影響交通.,"1.已請水上工務段派員勘查處理0810/0810.
2.0810/1532電洽工務段結果.災損部分先維持單向通車加強安全設施擺設.放晴再行翻修.
3.0810/2100電詢工務段副段長結果.維持單向通車.等天晴再行施工.",結案建議,174344.11,2595583.94,120.259455,23.461513,"23.461513,120.259455"
1001009,嘉義縣,東石鄉,嘉義縣東石鄉,2091,嘉義縣東石鄉,1293-2,2009-8-13 13:52,道路受損,0,1,0,Traffic,2009/08/10 21:10,2009/08/10,21:10,嘉157線臥龍橋至栗仔崙路段中段無法通行。,"一、0810/0955已電請水上工務段派員清理。
二、0810/1536目前積水未退，人員機具無法進場清理。
三、0810/2100經電詢工務段副段長結果，全天因雨積水未退，明日早上派員巡查待積水消退，立即派員清理。
四、08112143詢問公路局人員表示，目前積水仍未退，持續監控。
五.08131343經電詢工務段副段長積水已退可通行",結案建議,162406.45,2594658.45,120.142668,23.452558,"23.452558,120.142668"
1001009,嘉義縣,東石鄉,嘉義縣東石鄉,1501,嘉義縣東石鄉鰲鼓村鰲鼓段六腳排水堤防,1668-1,2009-8-11 22:27,道路受損,0,1,0,Traffic,2009/08/10 15:35,2009/08/10,15:35,路基搯空，堤坊破隕。,"一、0810、1537通報
二、0810、1542已請水利處應變小組妥為處理。
三、0811、2221電洽水利處應變小組表示已移請五河局處理。",處理中,162838.24,2600385.16,120.146562,23.504288,"23.504288,120.146562"
1001012,嘉義縣,水上鄉,嘉義縣水上鄉,2097,嘉義縣水上鄉南鄉村10鄰,1571-1,2009-8-13 14:15,道路受損,0,1,0,Traffic,2009/08/11 10:15,2009/08/11,10:15,水上鄉南鄉村10鄰村里道路因走山路斷，請速搶通。,"一、08/10 1055已聯絡水上鄉公所災害應變中心許小姐表示：接獲村長通報後已轉知該所建設課，建設課長表示尚忙於其他搶修中，該處尚有其他替代道路，暫無法前往搶修，將申請災後復建。
二、08/13 1400電詢水上公所建設課長表示，該路仍可由其他路段進出，以影響民生命安全優先，暫無法修復，建請結報。",結案建議,195689.64,2589883.62,120.468589,23.410892,"23.410892,120.468589"
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉,2127,嘉義縣中埔鄉深坑村,1672-2,2009-8-13 15:35,道路受損,0,1,0,Traffic,2009/08/10 08:30,2009/08/10,08:30,深坑村小石門前農路中斷,"1.08101210請公所曾小姐派員前往處理
2.08112231電詢公所得知以先行搶修通往村落主要道路為主，待主要道路搶通完畢再行修復。
3.8/12 1400 電詢公所,公所表示目前尚在搶通中
4.0813/1335電詢中埔公所鄧課長表示，目前主線多可通行，農路部份需俟主線均搶通後辦理，農路部份移請水保科辦理。
5.0813/1335水利處應變小組轉水保處理。
6.0813/1525水保科已請公所處理，尚在搶修進行中。",處理中,200899.93,2586330.35,120.519685,23.378971,"23.378971,120.519685"
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉,2075,嘉義縣中埔鄉中崙村2鄰30號附近道路及中埔4號橋,1408-8,2009-8-13 13:22,橋樑損壞,0,1,0,Traffic,2009/08/11 10:10,2009/08/11,10:10,"一、中埔鄉中崙村需2部怪手支援(至中埔鄉公所報到)。
二、中埔鄉中崙村2鄰30號附近道路不通，請協助搶修便道。
三、中埔鄉中崙4號橋斷裂(往大埔方向)。","一、08/11 1016本案移請交通局派員協助辦理。
二、08/11 1100   本案已請縣府便道鋪設。
三、08/11 1120   目前調派2臺怪手至中埔鄉公所支援
四、08/11 1205   中崙四號橋斷裂處，請國軍架設臂力橋
五、08/12 1400   電詢公所，目前臂力橋尚在架設中
六、0813/1250電詢中埔公所鄧課長公路已用涵管接通至中崙4號橋，建請結報。",結案建議,205118.16,2585742.14,120.560966,23.373781,"23.373781,120.560966"
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉,1739,嘉義縣中埔鄉中崙村嘉143、145線多處中斷,1578-1,2009-8-12 14:06,道路受損,0,1,0,Traffic,2009/08/11 16:00,2009/08/11,16:00,道路中斷、交通受阻。,"一、08/11 1625已連絡交通局處理。(工程科科長林永福0988897928)
二.08/12 1400電尋中埔公所,公所表示目前仍在搶通中",處理中,205118.16,2585742.14,120.560966,23.373781,"23.373781,120.560966"
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉,1453,嘉義縣中埔鄉中崙村7鄰70號,1628-0,2009-8-11 19:40,其他,0,1,0,Traffic,2009/08/11 10:15,2009/08/11,10:15,斷水斷電道路中斷約20-30人目前聚集於上址已3天未進食急需空投物資,"1.08111025電絡公所救難人員昨晚進駐今早進行救災中
2.08111028回電報案人
3.本案鍾母鄉公所已購買10多萬物資由中華搜救總會於今早{8月11日}9十多送至7鄰40號梁昆德先商收取
4.08111422連絡吳先生表示物資已收到了",處理中,205118.16,2585742.14,120.560966,23.373781,"23.373781,120.560966"
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉,594,嘉義縣中埔鄉田寮柚仔宅,753-0,2009-8-9 14:46,其他,0,1,0,Traffic,2009/08/09 12:15,2009/08/09,12:15,橋樑斷掉無法出入人員無立即危險尚未斷糧,"1.移請交通局派員前往處理
2.08091345電洽公所表示建設科長以致現場瞭解實況將持續追蹤
3.08091400在洽公所表示柚仔宅橋已由村長封閉橋樑",結案建議,194977.14,2594656.76,120.461444,23.453968,"23.453968,120.461444"
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,1375,嘉義縣竹崎鄉金獅村嘉122線路段坍方嚴重,1526-1,2009-8-11 15:31,道路受損,0,1,0,Traffic,2009/08/11 14:25,2009/08/11,14:25,上述路段坍方嚴重,"1.08111440請交通局派員前往處理
2. 08/11  1500   已聯絡交通局處理。",處理中,211139.23,2601353.67,120.619459,23.514907,"23.514907,120.619459"
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,706,嘉義縣竹崎鄉光華村4鄰11號,913-0,2009-8-9 19:21,其他,0,1,0,Traffic,2009/08/09 18:24,2009/08/09,18:24,上述地點老先生需洗腎虛直升機載送出來該地點交通中斷亦需空投物資  黃樹源,1.08091826通報國軍單位處理,處理中,215578.13,2597162.1,120.663022,23.477157,"23.477157,120.663022"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1417,嘉義縣梅山鄉太和村5鄰,1596-0,2009-8-11 18:11,其他,0,1,0,Traffic,2009/08/11 10:58,2009/08/11,10:58,僅空投到太和國小但路斷無法收到金獅渡假山莊有地方可以停直昇機請改停金獅渡假山莊,"1.08111112聯絡公所請求協助
2.08111333早上空投物資於社後坪吳鳳廟廣場公所已聯繫葉先生至該場所取物資
3.08111411聯繫葉先生至社後坪收取空投物資{因金獅渡假山莊飛機不易下降}",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1395,嘉義縣梅山鄉碧湖村溪尾寮、祥雲寺,1576-0,2009-8-11 16:27,道路受損,0,1,0,Traffic,2009/08/11 15:50,2009/08/11,15:50,道路中斷、162甲線道路中斷。,一、08/11 1620電洽梅山鄉公所，公所已派怪手搶通道路。,處理中,212381.82,2607213.14,120.63148,23.567847,"23.567847,120.63148"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1258,嘉義縣梅山鄉162甲29.8K及154線太興段,634-1,2009-8-11 11:53,道路受損,0,1,0,Traffic,2009/08/09 09:33,2009/08/09,09:33,梅山鄉162甲29.8K及154線太興段道路中斷。,"一、08/09 09點57分通知公所王先生前往處理並回報。
二、08/11  1150  目前162甲已清理至23K，154線已清理至3K處",處理中,209889.88,2607896.38,120.60705,23.573957,"23.573957,120.60705"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1222,嘉義縣梅山鄉碧湖村,1403-0,2009-8-11 10:14,其他,0,1,0,Traffic,2009/08/11 09:40,2009/08/11,09:40,梅山鄉碧湖村大峽谷生態農場附近道路受阻現場有公路單位的推土機具但卻沒有人操作民眾相當不滿請通知工程處盡快派員處理,1.08111000通知阿里山工務段周先生前往處理,處理中,212381.82,2607213.14,120.63148,23.567847,"23.567847,120.63148"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1203,嘉義縣梅山鄉太和村太和農會,1382-0,2009-8-11 09:47,其他,0,1,0,Traffic,2009/08/11 09:10,2009/08/11,09:10,報案人表示道路中斷無法下山以3日斷糧待救民眾於梅山鄉太和村太和農會約有10名民眾請救援09****5211黃,"1.移請消防局指揮中心派遣
2.申請國搜直升機前往",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1161,嘉義縣梅山鄉,1323-1,2009-8-11 00:03,其他,0,1,0,Traffic,2009/08/10 22:05,2009/08/10,22:05,"下列地址、道路中斷，需要空投物資：
1.太和村：200人，2.太和活動中心：50人，3.仁和國小：100人，4.瑞里活動中心：80人。
另人員需要後送：1.瑞里大飯店：8人待救，2.太和農會辦事處：10人待救，3.瑞里國小：1人死亡、1人手骨折、1人心臟病，需後送。(太和村長電話：09****8125郭村長)","一、0810/2215，請本縣消防局處理。
二、08101155，上述物資已潗備完畢。",結案建議,204970.65,2608411.67,120.558843,23.578481,"23.578481,120.558843"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,550,嘉義縣梅山鄉社興橋及全仔社橋斷橋,671-1,2009-8-9 11:44,橋樑損壞,0,1,0,Traffic,2009/08/09 10:25,2009/08/09,10:25,簡課長來電表示梅山鄉社興橋及全仔社橋斷橋。,"1、08/09 10點26分移請交通局辦理。
2、08/09 10點28分洽請公所再次做確認，俟確認後再行處理。
3、08/09 11點03分公所回電確認斷橋。
4.08091140通報警察局勤務中心陳德民派員處裡
",處理中,204970.65,2608411.67,120.558843,23.578481,"23.578481,120.558843"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,467,嘉義縣梅山鄉瑞里村10號青葉山莊,536-1,2009-8-9 03:44,其他,0,1,0,Traffic,2009/08/09 02:55,2009/08/09,02:55,山莊對外交通中斷，山莊旁一直有落石請求瑞里派出所協助脫困。,"一、0809/0310，通報梅山鄉公所艒先生處理中。
二、0809/0325該公所簡先生回報，現場人員均安全尚不用疏散，對外交通俟天晴再做搶修。",處理中,216433.8,2603533.78,120.671256,23.534712,"23.534712,120.671256"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,1167,嘉義縣番路鄉內甕村28-5號,719-1,2009-8-11 02:11,人員受困,0,1,0,Traffic,2009/08/09 11:55,2009/08/09,11:55,交通中斷，人員受困、斷糧，需物資救援。,"一、08/09 11點57分通報公所人員(盧先生)派員處理。
二、0810巷番路公所盧課長求證，人員已撤出",結案建議,200481.42,2595602.17,120.515286,23.462682,"23.462682,120.515286"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,779,嘉義縣番路鄉,508-2,2009-8-9 22:05,其他,0,1,0,Traffic,2009/08/09 01:16,2009/08/09,01:16,臺3線吳鳳橋八掌溪已溢出情形，是否需封橋。,"一、0809/0130告知公路總局五工處，已通知處理中。
二、0809/0425現場監控及人員調派後，0425完成封橋。
三、08092200，修復預估二星期的時間。",結案建議,199379.64,2597521.39,120.504437,23.479978,"23.479978,120.504437"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,724,嘉義縣番路鄉永興村,911-1,2009-8-9 19:56,其他,0,1,0,Traffic,2009/08/09 19:05,2009/08/09,19:05,番路鄉永興村30戶因交通中斷，需要物資。,"1、08/09 19點06分通知公所盧明澤課長派員支援物資及協助安置。
2.08091926請公所送物資
3.08091942當地村民表示尚有物資",結案建議,203794.55,2596079.5,120.547701,23.46709,"23.46709,120.547701"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,484,嘉義縣番路鄉吳鳳橋,570-0,2009-8-9 06:22,橋樑損壞,0,1,0,Traffic,2009/08/09 06:02,2009/08/09,06:02,連絡不到阿里山工務段，吳鳳橋已潰決,0809/0609，經公路局第五工程處連絡阿里山工務段亦未連絡到，但於之前有連絡到阿山工務段段長告知上述情形，現場封橋中。,處理中,199379.64,2597521.39,120.504437,23.479978,"23.479978,120.504437"
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉,2093,嘉義縣大埔鄉永樂村,624-4,2009-8-13 13:53,道路受損,0,1,0,Traffic,2009/08/09 09:02,2009/08/09,09:02,上述地點走山、道路中斷有3-4戶人家受困,"1.08090935通知公所蘇課員派員前往勘查與了解並派員處理處理後續報
2.08090955公所蘇課員回報受困災戶有2戶目前已安置在其親戚家中另道路中斷部分俟天候狀況再派員前往搶通
3.08112253公所表示該道路尚在中斷中，短時間仍無法搶通持續監控中
4.08131330電詢大埔公所財經課人員表示，該路段已可通行，建請結案。",結案建議,205686.23,2580009.08,120.566691,23.322026,"23.322026,120.566691"
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉,1402,嘉義縣大埔鄉曾文水庫發電廠上方工寮,581-2,2009-8-11 17:16,人員受困,0,1,0,Traffic,2009/08/09 05:40,2009/08/09,05:40,報案人指稱人在工寮對外交通中斷，請求電廠人員協助脫困。,"1、0809/0600，連絡DDCC(李清文)及大埔S/C(李所長)，問明曾文廠電話(06-5753671轉12、21)，電話打不通，另去電受困民眾，電話不通，持續試發曾文電廠。
2、0809/0627，連絡玉井服務所，亦無法與曾文電廠連絡(同一電話)。另受困民眾電話仍不通。
3、0636與受困民眾連絡上，其表示道路中斷無法進出，該民眾自稱已著雨衣躲在安全處所。
*由於道路中斷，人員上、下不得，本案無法處理。
4、0809/0651，請求派遣直昇機救援。
5.08090601請求派遣直升機搶救
6.08111655聯絡09****1656表示已脫困",結案建議,205122.06,2572407.86,120.561399,23.253371,"23.253371,120.561399"
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉,1399,嘉義縣大埔鄉茄苳村坪林.木瓜坑,1375-3,2009-8-11 16:44,人員受困,0,1,0,Traffic,2009/08/10 10:20,2009/08/10,10:20,"1.路斷.斷電.缺糧食.人員受困
2.大埔分隊侯小隊長回報，茄苳村木瓜坑因對外交通、通信中斷，以步行方式送糧攻暫時使用，仍需大筆空投物資及嬰兒奶粉","1.通報公所人員及119指揮中心派員處理
2.08101025公所人員回報已申請直升機支援令物資亦已備妥但交通中斷無法送達
3.08102354，中央災害應中心余科員來電該處缺物資人員均安全，併本案處理，已排入直昇機運送物資行程，俟天候允許送空投。
4.08110003，已電話聯絡簡伊慧小姐(09****7264)告知上述情形。
5.0811清晨大埔分隊侯小隊長已率七名義消步行前往救災，送糧09****7096
6.0811-1630，請119持續申請空投物資有案，另請社會處整備嬰兒奶粉",處理中,210073.48,2572129.35,120.609797,23.250983,"23.250983,120.609797"
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉,1357,嘉義縣大埔鄉嘉147往坪林段,1536-0,2009-8-11 15:06,道路受損,0,1,0,Traffic,2009/08/11 14:50,2009/08/11,14:50,大埔鄉嘉147往坪林段道路坍方嚴重造成地方行車不便請縣府協助搶通以利居民通行,1.以電洽大浦公所目前鄉公所已清理部分坍方路段08111500並告知交通局,處理中,211943.84,2579423.63,120.627892,23.316897,"23.316897,120.627892"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,2092,嘉義縣阿里山鄉豐山村,1562-1,2009-8-13 13:53,道路受損,0,1,0,Traffic,2009/08/10 10:10,2009/08/10,10:10,豐山村全村交通中斷人員安全,"1.08101030請交通局派員搶修道路
2.  08/10   1135   經聯繫到阿里山鄉公所楊技士孝豐表示，因阿里山公路中斷，無``油``可進行搶修。
3.08131300已轉知交通局交通管理科統籌另案辦理建請結案",結案建議,226048.15,2609059.26,120.765329,23.584777,"23.584777,120.765329"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1672,嘉義縣阿里山鄉達邦村3號橋疏濬工程30K,735-3,2009-8-12 11:54,人員受困,0,1,0,Traffic,2009/08/09 13:30,2009/08/09,13:30,"4個保全1個工人受困交通中斷，經查6位中興保全，1人怪手駕駛
工程名稱：曾文水庫集水區福山防砂壩上游淤積疏濬工程(南區水資源局)","1.08091331通報119指揮中心.阿里山鄉公所派人處理
2.08091334阿里山分隊表示亦因杜路中斷無法出勤
3.轉報份起湖分隊及五工處陳先生人員
4.08111030經電洽報案人吳先生09****9988表示現場受困人員仍無法聯繫
5.08111035電洽現場受困人{寶來兄09****8767}電話不通
6.請消防局指揮中心協助申請直升機救援
7.0812-1110多次撥打寶來兄09****8767電話仍不通，連絡吳先生提供其他姓名電話
8.0812-1120.報案人吳先生提供電話：張銓恩(寶來兄)09****7012，09****1104
9.聯繫張銓恩先生，表示現場有6名中興保全員工、一名怪手司機，目前安全無虞，但對外交通阻斷，仍需物資空投
10.回報119勤務中心列管辦理0812-1128",處理中,228015.59,2592122.34,120.784853,23.431863,"23.431863,120.784853"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1432,嘉義縣阿里山鄉達邦村185之2號,1238-1,2009-8-11 19:18,其他,0,1,0,Traffic,2009/08/10 19:00,2009/08/10,19:00,上述地點有4人受困(1大人、1孕婦、1老人１小孩)急需空投物資，此處位於達邦最頂端，交通中斷，完全無法到達達邦國小或活動中心，急需物資。因電訊完全中斷，由朋友李小姐代為申請直昇機。直昇機起降地點:屋頂有大草坪停車場。,"一、08/10 1915物資整備部分請社會處辦理。
二、08/10 1915直升機申請由消防局協助申請。
三、08/10 1919直升機申請。
四、08/11 1843 已空投並接送。",處理中,228015.59,2592122.34,120.784853,23.431863,"23.431863,120.784853"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1318,嘉義縣阿里山鄉來吉村,1496-0,2009-8-11 13:35,其他,0,1,0,Traffic,2009/08/11 10:30,2009/08/11,10:30,來吉各村落表示反應原委會來電說物資投處來吉國小各村落無法到達殷道路全部中斷及橋也斷無法拿到空投物資,"1.移請公路局及交通局辦理
2.08111050本路斷已積極搶修中{經洽該阿里山工務段副段長}建議空投物資",處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,737,嘉義縣阿里山鄉達邦村,952-0,2009-8-9 20:25,道路受損,0,1,0,Traffic,2009/08/09 16:48,2009/08/09,16:48,阿里山鄉達邦村全村需物資支援道路中斷，缺乏物資。,"08091650，通報阿里山公所社會處
08092010，已無欠缺物資。",結案建議,228015.59,2592122.34,120.784853,23.431863,"23.431863,120.784853"
