TOWN_ID,C_Name,T_Name,No,Time,Day,day2,Hour2,Hour,NFULLN,Flood,Traffic,Landslide,disastertype,situation,goods,Keywords,X,Y,Lon,Lat,geo
6403100,高雄市,美濃區,1055,2009/8/11 02:00,2009/8/11,2,02:00,2_2,高雄市美濃區,1,0,0,Flood,高美大橋美濃側堤段，目前潰堤，請勿前往, ,潰堤,202334.59,2528931.1,120.53551,22.86068,"22.86068,120.53551"
6403200,高雄市,六龜區,166,2009/8/9 15:00,2009/8/9,0,15:00,0_15,高雄市六龜區,0,1,0,Traffic,已崩塌斷裂, ,崩塌斷裂,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,248,2009/8/10 18:00,2009/8/10,0,18:00,0_18,高雄市六龜區,1,1,0,Flood&Traffic,我父母昨天晚上因家中淹水所以前往寶來活動中心避難，但是因為寶來電話與道路都斷線，所以無法聯絡到父母! 父母與寶來鄉鄉民都有斷水斷糧的問題! 請協助,需直升機協助搜尋救人!!,淹水、道路、通訊、'%水%糧%',221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403200,高雄市,六龜區,384,2009/8/10 00:00,2009/8/10,1,00:00,1_0,高雄市六龜區,0,1,0,Traffic,電話不通 家有四位長者 昨天下午通電話聽說食物快沒了現在對外交通也斷了 通訊也斷 希望有人可以回報那邊的狀況,食物 對外交通 電話可對外聯繫,交通、通訊、電話、食物,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,409,2009/8/10 01:00,2009/8/10,1,01:00,1_1,高雄市六龜區,1,1,0,Flood&Traffic,1. 新發/老農兩村 暫時無傷亡 2. 新發大橋已經完全沖毀 3. 淹水最多兩層樓高 4. 一老人中風、一阿嬤心臟病 5. 新發村新發國小及老農村老農國小可以降落/空投。該二村落急需水、乾糧 6.所有聯外道路皆沖毀，所有橋梁皆沖毀。,水 乾糧 急需救援,淹水、橋、路、乾糧,200930.65,2483859.96,120.52323,22.45361,"22.45361,120.52323"
6403200,高雄市,六龜區,653,2009/8/11 13:00,2009/8/11,1,13:00,1_13,高雄市六龜區,0,1,0,Traffic,"那瑪夏鄉民權村友人電話聯絡表示,民族村自力救濟挖到的屍體,確定罹難者為林清惠夫婦(住在農會旁)，目前民權村與民族村的連接橋樑-光復橋已斷,民權村自組的救難人員無法抵達民族村協助躲在民族平台的村民撤離，亟需國軍幫忙搭建橋樑，因為當地仍大雨不斷，擔心躲在民族平台無",1.國軍協助搭建橋樑 2.空投怪手用油 3.空投防雨及保暖物資給民族村平台避難的居民,橋樑,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,749,2009/8/11 16:00,2009/8/11,1,16:00,1_16,高雄市六龜區,1,0,0,Flood,新寶來溫泉渡假村已被沖走，荖濃溪水水面離寶來村預估約三米左右就會漫村,需要緊急救援疏散,沖走,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,754,2009/8/11 16:00,2009/8/11,1,16:00,1_16,高雄市六龜區,0,1,0,Traffic,目前看新聞都只知到六龜鄉市區附近，但是都不知到新開不老溫泉區的新聞?不知道有人進去探過了嗎?剛有接獲救難大隊的電話告知家人都平安，只是不知道是否有土石流重創之類的?而且六龜大橋斷，新發橋也斷，所有聯外道路中斷，懇請大家幫幫忙!他們急需物資!!!,懇請政府單位派遣直升機空投物資給新開地區的居民，新聞都沒報到請大家不要遺忘了這個地方!!!請幫幫忙~~謝謝,道路中斷,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,811,2009/8/11 18:00,2009/8/11,1,18:00,1_18,高雄市六龜區,0,1,0,Traffic,"剛剛看新聞說.寶來一橋.二橋都斷了,是真的嗎?有沒有確認過呢?",這是對外的唯一道路,橋斷,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,815,2009/8/11 18:00,2009/8/11,1,18:00,1_18,高雄市六龜區,0,1,0,Traffic,30多位村民連絡不上，但連外橋樑都已中斷，不知情況如何?,水，食物,連絡不上、橋樑、食物,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,838,2009/8/11 19:00,2009/8/11,1,19:00,1_19,高雄市六龜區,0,1,0,Traffic,下午五點半到鳳山體育館詢問當地空警隊，碰巧遇到經救援從寶來到鳳山來就醫的寶來消防隊員，他說，寶來村目前沒水沒電無通訊，但是人員都平安，糧食飲水暫時還夠，新寶來溫泉旅館與寶來一二橋在今天確定沖毀，明天早上如果天況佳，就立即派遣軍方運輸機到寶來將居民接下山。, ,通訊、橋,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,850,2009/8/11 19:00,2009/8/11,1,19:00,1_19,高雄市六龜區,0,1,0,Traffic,目前對外交通、通訊中斷、沒水沒電、院內一百多名院童恐有斷糧危機，急需空投物資救援！,一、礦泉水、二、乾糧 罐頭 熱量食品 三、簡易藥品 四、蠟燭、手電筒、電池,交通、通訊、斷糧,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,870,2009/8/11 20:00,2009/8/11,1,20:00,1_20,高雄市六龜區,1,1,0,Flood&Traffic,六龜目前的台灣大哥大的基地台被沖毀，中華電信的家用電話完全不通所以連目前裡面的情況都無法知悉。同學的姊夫帶著一歲的兒子跟父母親一共四人住在這裡，一歲大的兒子已經沒有水可以泡牛奶喝了。目前對外道路全部中斷，十八羅漢山的路全被水沖毀，姐夫住家旁的三合橋被沖毀,水、手電筒、乾糧、奶粉、急需直昇機前往空投物資。,電話、道路、沖毀,214248.31,2537079.39,120.65141,22.93456,"22.93456,120.65141"
6403200,高雄市,六龜區,975,2009/8/11 00:00,2009/8/11,2,00:00,2_0,高雄市六龜區,0,0,1,Landslide,聽說和平路有土石流 我父親楊順仁與祖父楊陽宗及姑姑楊粉甘都聯繫不上 聽說有人可用手機聯絡 請幫幫忙問一下是否都平安好嗎 感激不盡, ,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1000,2009/8/11 00:00,2009/8/11,2,00:00,2_0,高雄市六龜區,1,0,0,Flood,寶來飯店被沖走了 有人知道飯店裡的員工有疏散嗎??, ,沖走,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1015,2009/8/11 01:00,2009/8/11,2,01:00,2_1,高雄市六龜區,1,0,0,Flood,"我的父親是出家師父和一位在家居士,迎蓮蘭若共有二位,在七日那天說有消防車要撤離,因為路上己都淹水,但我?他們說要到扇平去救其他人,之後就再無音訊,請各位網友如果有任何消息,請通知我謝謝", ,淹水,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1028,2009/8/11 01:00,2009/8/11,2,01:00,2_1,高雄市六龜區,0,1,0,Traffic,星期六接到陶九瓏老師打電話來關心災情　通話中得知他太太與剛出生的小孩回寶來　但因橋封閉無法出來　這幾天電話都聯絡不上他　大學導師與同學們都非常著急　希望知道當地相關情況者可給予相關資訊　感恩,請求知道人員是否平安,橋封閉,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1190,2009/8/11 10:00,2009/8/11,2,10:00,2_10,高雄市六龜區,0,0,1,Landslide,昨晚新發村又發生土石流，陸陸續續一直有人被淹埋，拜託請趕快去救救他們，今天早上已和家人通過電話，二十幾個人全躲在新發國小附近，還有嬰兒和兩、三歲的小朋友，他們真的不能再等了，如果再來一次土石流可能就真的會被滅村了，,能不能先救活下來的人,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1316,2009/8/11 12:00,2009/8/11,2,12:00,2_12,高雄市六龜區,0,0,1,Landslide,"家中有7個大人和2個小孩,附近的五龍宮,在8/8晚上聯絡時,有告知已開始有土石流,而我母親有糖尿病和高血壓,上星期才剛出院",急需醫療和該地區的情況,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1335,2009/8/11 12:00,2009/8/11,2,12:00,2_12,高雄市六龜區,0,0,1,Landslide,"那帶的和平路段有沒有遭受土石流掩埋,如果知道那裡詹家的消息,務必回覆,拜託拜託!","能夠通信,報平安,盡速撤離",土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1396,2009/8/11 13:00,2009/8/11,2,13:00,2_13,高雄市六龜區,0,1,0,Traffic,父親劉嘉藤.母親謝鳳嬌.大哥劉興地，於8日下午5點失聯，且寶來村莊對外橋樑全斷，受困中.著急等候多天，無法得知村內消息，也無安全名單， 請幫忙協尋.今天雖有人員撤離一樣不見名單 .人在北部很擔憂.如果有消息請與我(建業)聯絡.感謝!!,通訊搶修.食物空投.居民救援......,橋樑、協尋,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1421,2009/8/11 14:00,2009/8/11,2,14:00,2_14,高雄市六龜區,0,0,1,Landslide,消防隊說已經全部被土石流淹沒了,陳水枝、葉招治、曾啟瑋、曾妤妏、陳俊源、林冠廷，目前已失聯3天了，我一直聯絡不到，拜託有誰知道那邊的情形請與我聯絡 ，謝謝。,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1466,2009/8/11 15:00,2009/8/11,2,15:00,2_15,高雄市六龜區,0,0,1,Landslide,家裡道路都已崩塌 家人至今沒有消息,希望大家可以幫忙注意 告訴我們裡面最新消息,崩塌,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1485,2009/8/11 15:00,2009/8/11,2,15:00,2_15,高雄市六龜區,0,0,1,Landslide,"目前已知房子崩塌,人不知道是否有逃出,目前沒有下落,","尋人,並幫助物資,拜託拜託拜託",崩塌、尋人,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1503,2009/8/11 15:00,2009/8/11,2,15:00,2_15,高雄市六龜區,0,1,0,Traffic,"這個區域有好幾戶住家,已斷水斷電 ,對外道路中斷,無法連絡上.",請儘速派遣人員搜救及糧食補給.,道路中斷、無法連絡、糧食,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1522,2009/8/11 15:00,2009/8/11,2,15:00,2_15,高雄市六龜區,0,0,1,Landslide,現在六龜中興村民都在聖天宮(媽祖廟)有一百多人等待空投物資食物，麻煩請一定要空投到此地點，如果可以也請優先救老人小孩出來，另外大津村土石流也非常嚴重，請空勤隊回報一下狀況，讓守候的家人安心，感謝救災人員的辛苦。,食物、物資,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1565,2009/8/11 16:00,2009/8/11,2,16:00,2_16,高雄市六龜區,0,0,1,Landslide,我有與六龜鄉公所連絡.聽說大佛哪裡有土石流.有人被埋在裡面,請求支援救人,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1653,2009/8/11 17:00,2009/8/11,2,17:00,2_17,高雄市六龜區,1,0,1,Flood&Landslide,連日豪大雨山上土石滑落荖濃溪河水暴漲 對外交通橋樑完全中斷全村現斷水又斷電 電話也不通且竹林村己有一家五口全遭活埋現僅有傷病者搭直昇機出來 全來約五百多人急待救援再下雨恐怕就來不及逃命了,自動發電機 食物 水,土石、暴漲、食物,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1658,2009/8/11 17:00,2009/8/11,2,17:00,2_17,高雄市六龜區,0,0,1,Landslide,"發生土石流,至今下落不明,電話也不通,無從找起", ,土石流,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1697,2009/8/11 18:00,2009/8/11,2,18:00,2_18,高雄市六龜區,0,1,0,Traffic,聽說這裡所需得物資是送去寶來~如果荖濃村得物資是送到寶來的話．．寶來的橋是通的嗎~??不通的話．．．那些＿下游的村莊＿要怎辦～他們無法自取得食物～路都斷了～無通訊～無道路可連繫～拜託請空中丟物～麻煩～,食物～水～奶粉～｛藥物｝但不知需啥藥物～因為與外界跟本毫無連繫～無法告知～,道路、食物,214211.76,2533891.77,120.65113,22.90577,"22.90577,120.65113"
6403200,高雄市,六龜區,1735,2009/8/11 19:00,2009/8/11,2,19:00,2_19,高雄市六龜區,0,0,1,Landslide,看到電視上說往竹林的道路坍塌了.想知道住石洞溫泉的叔叔跟86歲的阿嬤是否人平安.因為他們住的地方只有單自己一戶.已經三天完全聯繫不上了.他們住的地方離寶來街上還有七公里的山上.應該是3個大人3個小孩.目前完全無法有聯繫,可以的話直升機救援.把他們安置在安全的寶來地區<寶來街上有家人住那>,坍塌、掩埋,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1812,2009/8/11 20:00,2009/8/11,2,20:00,2_20,高雄市六龜區,1,0,0,Flood,老穠溪河水又暴漲了，六龜村的村民 他們很怕他們的家會被淹沒。請大家快幫忙想想辦法，政府也請快幫忙想想辦法!不然六龜村的鄉民不知道會不會被淹沒，他們全村的人現在躲在神農宮在下去的土地公廟, ,暴漲,214211.76,2533891.77,120.65113,22.90577,"22.90577,120.65113"
6403200,高雄市,六龜區,1818,2009/8/11 20:00,2009/8/11,2,20:00,2_20,高雄市六龜區,1,0,0,Flood,"緊急!!文武村,六龜村,義寶村,目前六龜大橋潰堤,路上廣播請大家到神龍宮那", ,潰堤,198049.83,2517965.97,120.49412,22.76153,"22.76153,120.49412"
6403200,高雄市,六龜區,1831,2009/8/11 21:00,2009/8/11,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,"剛剛突然緊急通報大橋潰堤, 村民全往神農宮疏散, 請問有沒有任何人知道最新狀況.", ,潰堤,214248.31,2537079.39,120.65141,22.93456,"22.93456,120.65141"
6403200,高雄市,六龜區,1833,2009/8/11 21:00,2009/8/11,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,現在寶來下大雨水壩頭暴漲整個六龜鄉文武村和義寶村全鄉撤退, ,暴漲,225409.57,2602857.3,120.75917,23.52876,"23.52876,120.75917"
6403200,高雄市,六龜區,1838,2009/8/11 21:00,2009/8/11,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,據六龜鄉公所言，桃源鄉上游堰塞湖已經潰堤，水已經往下游沖了，如需詳情請電致六龜鄉公所詢問!,六龜鄉公所07-6X92X00,潰堤,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1844,2009/8/11 21:00,2009/8/11,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,現在寶來下大雨水壩頭暴漲整個六龜鄉文武村和義寶村全鄉撤退至神農宮和開元寺, ,暴漲,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1850,2009/8/9 21:00,2009/8/9,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,剛打電話去六龜派出所..寶來的堰瑟湖潰堤...中正路已淹水到膝蓋!! 目前村裡的人有徹到高處!!!! 請寶來村村民趕快趕快協力通知媒體和救災單位!! 趕快派直昇機接他們出來.....不要再..待援了...否則會來不及!!!!! 快...快...快...我們的家人要靠我們幫忙!!!!,直昇機救援,潰堤,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403200,高雄市,六龜區,1856,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,剛收到朋友電話說水庫缺堤了.住在6龜的整條村民在逃命.他只說到往高處跑.就斷線.再也打不到他的電話....,我被他嚇到六神無主.希望有關單位快救他們...,水庫,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403200,高雄市,六龜區,1857,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,"寶來潰堤,會不會影響到中興村中庄(很急)因為我的家人正在中庄2X0號的房子屋頂上",直伸機救援,潰堤,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1859,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,桃園宴塞湖突然潰，老農溪沿岸會有洪水，現在親友全數被疏散至高地，急需幫忙散播消息，有辦法的請幫幫忙, ,洪水,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1871,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,"寶來上游堰塞湖潰堤,會不會淹到新發和平路?已打電話至六龜鄉公所,他說沒辦法連絡到那裡,無法得知那裡的情況,如果有人知道那裡的情況,拜託告知,謝謝!",需要有人告知狀況,潰堤,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1883,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,"可以拜託網路的網友們,通報媒體:寶來村山洪爆發,已經沖進整個村落!",求救無門!拜託!拜託!,山洪暴發,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1914,2009/8/10 21:00,2009/8/10,2,21:00,2_21,高雄市六龜區,1,0,0,Flood,"荖濃溪溫泉會館裡面還有兩個大人三個小孩需等待救援,請救難隊是否可以請直昇機救援,因為堰塞胡已經潰堤了,很擔心他們有生命危險,,請快點幫忙...拜託拜托!!",救援(急),潰堤,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1940,2009/8/10 22:00,2009/8/10,2,22:00,2_22,高雄市六龜區,1,0,0,Flood,剛剛說荖濃溪暴洪淹到街上了.可以可以請直升機把居民都撤出?因為真的很怕又有第二次的爆洪.那居民要躲哪裡去?拜託!把大家接出來吧!拜託拜託!趕快先把居民撤離.,把居民撤離寶來吧!,淹,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1951,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,1,0,0,Flood,9點多左右水壩櫃提..10半左右消防局有宣佈-水以退..村名都跑到最高處的廟裡..等待消息..現在不知道如何的狀況..麻煩有相關人士的幫忙依下或是知道狀況的通報一聲!!!,下午剛把線路接好..但是晚上9點多左右又遭淹水..不知道狀況如何,淹水,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1957,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,1,0,0,Flood, ,他們什麼時候可以脫困?因為我的家人很怕山洪又來了,山洪,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1959,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,0,1,0,Traffic,拜托大家，我爸爸彭鴻謄66歲在老濃村頂濃路2-60號，位置靠近老濃溪邊，外部沒辦法通聯,如有任何訊息請務必通知到他，並帶至安全地方，不甚感謝。,通聯,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1963,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,1,0,0,Flood, ,有山洪暴發危險，現已疏散到高地，請救援,山洪,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1988,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,0,1,0,Traffic,山上下來的路都斷了，我爸(陳進添)，我媽(陳簡美皇)和我妹的兒子(林冠鑫)還在山上無法下來，我爸的高血壓葯只吃到明天，他們明天會想辦法下山到妙祟寺那，可以請人去山上那帶他們下來嗎?不知道那邊的路況現在怎樣，二老都60歲以上再加一個小孩我怕他們走不下來，謝謝, ,路都斷,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1990,2009/8/11 22:00,2009/8/11,2,22:00,2_22,高雄市六龜區,1,0,0,Flood,"今天晚上姑姑發簡訊說因山上潰堤導致寶來村淹水,希望能尋求援助!!後來姑姑一家8人失聯無法連絡,不知道是否安全?!是否可以盡快加以救援?","山上潰堤淹水,尋求協助!!",淹水,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403200,高雄市,六龜區,1131,2009/8/11 08:00,2009/8/11,2,08:00,2_8,高雄市六龜區,1,0,0,Flood,1 、目前已知六龜橋、 新發橋、寶來橋、建山橋、三合橋皆已斷裂2隧道外環道沖毀、隧道間通路可驚險步行通過3台27大津 往六龜中斷4截至傍晚上未能打通進入新發村5中興村居民可由育幼院後方小路通到六龜6荖濃、寶來、新開、不老溫泉區、竹林休閒農業區現況不明7六龜地區,10目前最缺重機具 11加油站撐不了多久 兩家瓦斯桶裝店 倉庫遭沖毀 無瓦斯可叫 暨時將無飯可吃,沖毀,212807.05,2535197.44,120.63741,22.91754,"22.91754,120.63741"
6403300,高雄市,甲仙區,5,2009/8/9 01:00,2009/8/9,0,01:00,0_1,高雄市甲仙區,1,0,0,Flood,已經淹到快三樓了, ,淹,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,243,2009/8/9 18:00,2009/8/9,0,18:00,0_18,高雄市甲仙區,0,0,1,Landslide,黃先生早上9點跟父母連絡，父親在二樓，行動不便，黃父說聽到轟轟聲音（應該是土石流），母親在一樓煮飯，但電訊中斷，黃先生急著要找他的父母...., ,土石流、聯絡、找,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,275,2009/8/10 20:00,2009/8/10,0,20:00,0_20,高雄市甲仙區,0,1,0,Traffic,因為家剛好在甲仙便穚附近.....但有聽說溪水暴漲...不知道雙親是否有安全疏散...電話連絡又連絡不上...請大家幫幫忙, ,聯絡、橋、'%幫忙%聯絡%',205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,362,2009/8/10 23:00,2009/8/10,0,23:00,0_23, 高雄市甲仙區,1,0,0,Flood,23點多，與五里埔友人通話，據報：整村被淹沒，有三百多人失蹤，七十幾人逃出,盡快搜救,淹沒,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403300,高雄市,甲仙區,397,2009/8/11 00:00,2009/8/11,1,00:00,1_0,高雄市甲仙區,1,0,0,Flood,我聯絡不到家人.只能單靠上網得知情況.很有限.爸爸又行動不便.應該也快斷糧了.又斷水斷電.村莊好像也淹水了.真的很讓人擔心.我很需要知道裡面狀況.拜託有人可以讓我們知道裡面狀況ㄇ?,救援,聯絡、'%水%電%糧%'、淹水,211207.78,2553903.36,120.62135,23.08642,"23.08642,120.62135"
6403300,高雄市,甲仙區,569,2009/8/9 11:00,2009/8/9,1,11:00,1_11,高雄市甲仙區,0,0,1,Landslide,"剛接到朋友的電話,說這個地方土石流非常嚴重,請救援單位趕緊搶救,拜託,拜託!",趕緊救援,土石流,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,595,2009/8/10 11:00,2009/8/10,1,11:00,1_11,高雄市甲仙區,0,0,1,Landslide,拜託~~拜託~我奶奶跟爺爺被土石流困在裡面到底18灣的情形怎樣一定派直昇機救援啦~~,急需物資~跟直昇機~,土石流,211207.78,2553903.36,120.62135,23.08642,"23.08642,120.62135"
6403300,高雄市,甲仙區,793,2009/8/10 17:00,2009/8/10,1,17:00,1_17,高雄市甲仙區,0,1,0,Traffic,我有親人張簡士暉以及劉家豪被困在小林隧道內，最後一通電話是在8號下午，已經整整3天沒有糧食，最後通話是說前後道路都被中斷，只好到隧道內躲避，不知道狀況如何已經斷訊2天，請在小林救災的人員可以往隧道內去看查一下,糧食,糧食、道路、斷訊,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,805,2009/8/10 18:00,2009/8/10,1,18:00,1_18, 高雄市甲仙區,0,0,1,Landslide,我從嶺口下交流道走三桃山往旗山農工走圓潭杉林.月眉橋封閉改走大衛營到木梓走吳琪潭.中途路基癱瘓折返.有人從月光山到小份尾之後就欲土石流也過不去.所以暫時進不到甲仙.除了小林那瑪夏其餘地區都在控制當中.甲仙街上都ok, ,土石流,219405,2570545,120.70103,23.23688,"23.23688,120.70103"
6403300,高雄市,甲仙區,817,2009/8/10 18:00,2009/8/10,1,18:00,1_18,高雄市甲仙區,0,0,1,Landslide,因為土石流,請馬上聯絡我,土石流,204970.65,2608411.67,120.55884,23.57848,"23.57848,120.55884"
6403300,高雄市,甲仙區,436,2009/8/11 02:00,2009/8/11,1,02:00,1_2,高雄市甲仙區,0,1,0,Traffic,小林村的對外交通、電信通訊完全中斷，但聽到的消息，不外乎是整村淹沒，只有四五十人逃出，可否有再進一步的消息 。真的很擔心家人的安危。, ,交通、通訊,211207.78,2553903.36,120.62135,23.08642,"23.08642,120.62135"
6403300,高雄市,甲仙區,872,2009/8/10 20:00,2009/8/10,1,20:00,1_20,高雄市甲仙區,1,0,1,Flood&Landslide,那邊沒水沒電沒食物通訊也沒到現在以３天到處都洪水土石流,食品～水～跟救援小孩跟老人,土石流、食物、通訊、洪水,208199,2553939,120.59198,23.08667,"23.08667,120.59198"
6403300,高雄市,甲仙區,907,2009/8/10 21:00,2009/8/10,1,21:00,1_21,高雄市甲仙區,0,0,1,Landslide,拜託拜託　到現在還是沒有甲仙鄉關山村關西巷（１８灣）的消息　那邊土石坍方也很嚴重，裡面大概有二十多戶，還有很多阿公阿罵等待救援，拜託救災隊員趕快協助救援，裡面已經斷訊好幾天了，拜託幫忙了,食物乾糧等等,坍方、斷訊、食物,211207.78,2553903.36,120.62135,23.08642,"23.08642,120.62135"
6403300,高雄市,甲仙區,488,2009/8/11 07:00,2009/8/11,1,07:00,1_7,高雄市甲仙區,0,0,1,Landslide,整村遭土石流淹沒,把他們都救出來他們已經2天沒吃東西沒睡覺還淋雨 只剩下四十幾人存活 親戚中有3人也被活埋了 請你們救命阿,土石流,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,528,2009/8/11 09:00,2009/8/11,1,09:00,1_9,高雄市甲仙區,0,0,1,Landslide,整村已遭土石流淹沒(受災親人確實描述),"縣府不是說要早上8點發機嗎?都快10點了怎還沒出動救災,該不是只有一架飛機吧 全高雄縣需要救援人數這麼多 一架怎麼救 拜託縣府快點發機救援",土石流,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,963,2009/8/10 00:00,2009/8/10,2,00:00,2_0,高雄市甲仙區,0,1,1,Flood&Traffic,"西安村和南巷災情嚴重,許多房子被土石流沖走,所幸無人傷亡,但甲仙大橋及滴水橋斷裂,交通中斷,且水電中斷,亟需物資.","物資:水,罐頭,麵包,餅乾,泡麵,攜帶型瓦斯爐及瓦斯等...",土石流、交通中斷、物資,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,964,2009/8/11 00:00,2009/8/11,2,00:00,2_0,高雄市甲仙區,0,0,1,Landslide,大田村發生走山，請問新榮巷(頂崁仔)居民是否也需後撤至寶隆？我爸爸鄭國雄在那裡，懇請知道訊息的人能告知目前消息, ,走山,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
6403300,高雄市,甲仙區,969,2009/8/11 00:00,2009/8/11,2,00:00,2_0,高雄市甲仙區,1,0,0,Flood,仙鄉小林村已整個淹沒!!(有甲仙鄉的鄰長說小林村只有30~40人逃出。)小林村 五里埔 臨時救難中心 0X37X55X89 可以詢問到 23點多，有網友與五里埔友人通話，據報：整村被淹沒，有三百多人失蹤，七十幾人逃出, ,淹沒,205048.58,2550777.95,120.56132,23.05804,"23.05804,120.56132"
